Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 03/09  10:00:00,644.163657147,75.7303620347,194.762805383,0.0,220.879908,145.652643033,111.120109426,30.2632149943,36.25695,44.5999444317
 03/09  11:00:00,679.421909183,75.954006461,223.521823229,0.0,220.879908,151.653867033,97.5298489941,4.53396350345,48.3426,44.6532854906
 03/09  12:00:00,741.201886012,76.9714800099,282.896394272,0.0,220.879908,151.653867033,93.1578485905,0.0,48.3426,44.8152485905
 03/09  13:00:00,842.348721301,78.4436691337,382.843219057,0.0,220.879908,151.653867033,93.2931452153,0.0,48.3426,44.9505452153
 03/09  14:00:00,872.209735145,79.9176173947,416.983386973,0.0,220.879908,145.652643033,69.2193123381,0.0343565459497,24.1713,45.0136557922
 03/09  15:00:00,870.978356878,80.9941181966,414.68207072,0.0,220.879908,145.652643033,68.7910569192,0.0,24.1713,44.6197569192
 03/09  16:00:00,866.895285918,80.9778321538,418.485131472,0.0,220.879908,137.835547516,49.5334919231,0.0113404507894,4.83426,44.6878914723
 03/09  17:00:00,794.351790982,76.8994816665,355.415621844,0.0,220.879908,133.019064,41.1989492533,0.885956803025,4.83426,35.4787324503
 03/09  18:00:00,521.253039953,75.8225696826,160.492342439,0.0,220.879908,53.238744,61.4518171093,30.0006633055,4.83426,26.6168938037
 03/09  19:00:00,425.390036825,75.7363497502,51.8154169323,0.0,220.879908,53.238744,126.483511569,77.1434086513,4.83426,44.5058429181
 03/09  20:00:00,403.699528889,75.7303620347,30.2099016375,0.0,220.879908,53.238744,105.274698413,91.7546938165,4.83426,8.68574459684
 03/09  21:00:00,380.318067935,75.7303620347,7.55713802016,0.0,220.879908,53.238744,147.339856724,133.82910065,4.83426,8.67649607447
 03/09  22:00:00,118.039147592,0.0,0.0,0.0,43.513341876,52.539744,13.510091995,0.0,4.83426,8.67583199503
 03/09  23:00:00,117.79017857,0.0,0.0,0.0,43.513341876,52.539744,13.4760084174,0.0,4.83426,8.64174841738
 03/09  24:00:00,118.729534354,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/10  01:00:00,117.764455246,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/10  02:00:00,117.741891123,0.0,0.0,0.0,43.513341876,52.539744,13.4524220509,0.0,4.83426,8.6181620509
 03/10  03:00:00,117.732807347,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/10  04:00:00,117.711400696,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/10  05:00:00,119.814080754,0.0,0.0,0.0,43.513341876,52.539744,13.452394618,0.0,4.83426,8.61813461801
 03/10  06:00:00,119.479768687,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/10  07:00:00,181.596800052,75.7303620347,0.0,0.0,43.513341876,53.238744,1167.64300541,1162.78874541,4.83426,0.02
 03/10  08:00:00,354.462679229,75.7303620347,0.0,0.0,220.879908,53.238744,595.488820271,564.344773698,4.83426,26.309786573
 03/10  09:00:00,478.673545029,75.7303620347,30.9881201688,0.0,220.879908,145.652643033,281.021636508,218.274450919,36.25695,26.490235589
 03/10  10:00:00,574.274746267,75.752678962,125.03167179,0.0,220.879908,145.652643033,137.911504959,65.966068676,36.25695,35.6884862831
 03/10  11:00:00,774.651995723,76.3942098615,315.993805491,0.0,220.879908,151.653867033,92.9954328451,0.0,48.3426,44.6528328451
 03/10  12:00:00,848.484448959,77.8511502796,386.690326313,0.0,220.879908,151.653867033,93.161326702,0.0,48.3426,44.818726702
 03/10  13:00:00,880.879534177,79.2753661099,417.821343753,0.0,220.879908,151.653867033,93.2803387028,0.0,48.3426,44.9377387028
 03/10  14:00:00,874.773614041,80.7864653498,415.582059665,0.0,220.879908,145.652643033,78.2316332264,0.0342877870769,24.1713,54.0260454393
 03/10  15:00:00,874.06851596,81.8287866464,414.120111637,0.0,220.879908,145.652643033,68.7807515295,0.0,24.1713,44.6094515295
 03/10  16:00:00,874.452637162,81.9481594974,422.701571762,0.0,220.879908,137.835547516,40.5999879144,0.00913649966035,4.83426,35.7565914147
 03/10  17:00:00,880.960373805,77.8586139272,439.478068488,0.0,220.879908,133.019064,40.3523054082,0.0345835112891,4.83426,35.4834618969
 03/10  18:00:00,647.551914774,75.9739978974,286.213794018,0.0,220.879908,53.238744,41.1501177277,0.833668829783,4.83426,35.4821888979
 03/10  19:00:00,542.562428588,75.7887044166,167.852910782,0.0,220.879908,53.238744,64.0962167248,23.6560851377,4.83426,35.6058715871
 03/10  20:00:00,470.609563471,75.740395383,96.9112832264,0.0,220.879908,53.238744,73.3687262526,59.8478598729,4.83426,8.68660637963
 03/10  21:00:00,422.829151064,75.7303620347,49.8379390631,0.0,220.879908,53.238744,115.101555046,92.9349953805,4.83426,17.3322996656
 03/10  22:00:00,117.813744288,0.0,0.0,0.0,43.513341876,52.539744,13.5106927534,0.0,4.83426,8.67643275344
 03/10  23:00:00,117.883673492,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/10  24:00:00,118.839009533,0.0,0.0,0.0,43.513341876,52.539744,13.465795725,0.0,4.83426,8.63153572503
 03/11  01:00:00,117.906227257,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/11  02:00:00,117.862099835,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/11  03:00:00,117.823858823,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/11  04:00:00,117.793124558,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/11  05:00:00,118.191966847,0.0,0.0,0.0,43.513341876,52.539744,13.4458519939,0.0,4.83426,8.6115919939
 03/11  06:00:00,118.146828828,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/11  07:00:00,103.263501234,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/11  08:00:00,100.266709879,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/11  09:00:00,100.400133572,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/11  10:00:00,100.527715946,0.0,0.0,0.0,43.513341876,52.539744,13.4526299407,0.0,4.83426,8.61836994066
 03/11  11:00:00,113.993553281,0.163327434684,13.0179565802,0.0,43.513341876,52.539744,13.5506741148,0.0,4.83426,8.71641411482
 03/11  12:00:00,331.613899481,4.23229024312,222.536747183,0.0,43.513341876,52.539744,13.4868539846,0.0,4.83426,8.65259398459
 03/11  13:00:00,364.06593555,5.05541018146,255.157476212,0.0,43.513341876,52.539744,13.4868935603,0.0,4.83426,8.65263356028
 03/11  14:00:00,387.102188756,5.3001661005,277.610381964,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/11  15:00:00,381.071759405,5.84654093902,271.055142776,0.0,43.513341876,52.539744,13.4797891152,0.0,4.83426,8.64552911524
 03/11  16:00:00,341.829181591,5.45464927357,232.430241334,0.0,43.513341876,52.539744,13.4800973901,0.0,4.83426,8.64583739014
 03/11  17:00:00,345.4196281,5.60117750201,235.36818331,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/11  18:00:00,192.190126638,2.88826182766,84.5054012317,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/11  19:00:00,118.160452809,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/11  20:00:00,118.574224596,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/11  21:00:00,118.520001611,0.0,0.0,0.0,43.513341876,52.539744,13.4456855555,0.0,4.83426,8.61142555548
 03/11  22:00:00,118.24575758,0.0,0.0,0.0,43.513341876,52.539744,22.4289730115,0.0,4.83426,17.5947130115
 03/11  23:00:00,117.861951337,0.0,0.0,0.0,43.513341876,52.539744,13.4458520108,0.0,4.83426,8.61159201083
 03/11  24:00:00,118.710317606,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  01:00:00,117.802303615,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  02:00:00,117.783311056,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  03:00:00,117.764457035,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  04:00:00,118.177506858,0.0,0.0,0.0,43.513341876,52.539744,13.4457922715,0.0,4.83426,8.61153227149
 03/12  05:00:00,118.144054547,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  06:00:00,118.142033073,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  07:00:00,103.088947162,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  08:00:00,100.214079386,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  09:00:00,100.387264794,0.0,0.0,0.0,43.513341876,52.539744,13.4525170371,0.0,4.83426,8.6182570371
 03/12  10:00:00,100.456550266,0.0,0.0,0.0,43.513341876,52.539744,13.5506949734,0.0,4.83426,8.71643497341
 03/12  11:00:00,101.321546187,0.0,0.0,0.0,43.513341876,52.539744,13.4865693911,0.0,4.83426,8.65230939108
 03/12  12:00:00,165.495471909,1.72236413491,62.3640665688,0.0,43.513341876,52.539744,13.4868828177,0.0,4.83426,8.65262281767
 03/12  13:00:00,271.402939872,4.34856647856,164.274005471,0.0,43.513341876,52.539744,13.4861912918,0.0,4.83426,8.65193129182
 03/12  14:00:00,303.193380092,4.77992376563,195.235093889,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  15:00:00,306.660166981,5.49251101557,197.996653837,0.0,43.513341876,52.539744,13.4800074436,0.0,4.83426,8.64574744364
 03/12  16:00:00,289.403261952,5.35642841433,181.317344207,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  17:00:00,241.815868689,4.41084524552,135.234790411,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  18:00:00,138.063428162,1.27049449786,33.0962645185,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  19:00:00,118.574610578,0.0,0.0,0.0,43.513341876,52.539744,13.4457198826,0.0,4.83426,8.61145988264
 03/12  20:00:00,118.502588238,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  21:00:00,118.251609303,0.0,0.0,0.0,43.513341876,52.539744,31.2179776402,0.0,4.83426,26.3837176402
 03/12  22:00:00,117.878381262,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  23:00:00,118.702859966,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/12  24:00:00,117.80761258,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/13  01:00:00,117.786943812,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/13  02:00:00,117.805660914,0.0,0.0,0.0,43.513341876,52.539744,13.452518402,0.0,4.83426,8.61825840198
 03/13  03:00:00,117.82829523,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/13  04:00:00,118.271246775,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/13  05:00:00,118.216621972,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/13  06:00:00,194.711140599,75.7303620347,0.0,0.0,43.513341876,53.238744,640.700041217,627.247431637,4.83426,8.6183495806
 03/13  07:00:00,357.409009227,75.7303620347,0.0,0.0,220.879908,53.238744,557.822650987,535.442431066,4.83426,17.5459599208
 03/13  08:00:00,456.182059119,75.7303620347,9.19692361017,0.0,220.879908,145.652643033,349.989149877,278.4250862,36.25695,35.3071136766
 03/13  09:00:00,541.253850401,75.7359518997,92.669849617,0.0,220.879908,145.652643033,219.83524264,147.898653393,36.25695,35.6796392475
 03/13  10:00:00,642.432672305,75.9518981812,185.746506213,0.0,220.879908,151.653867033,127.346395222,34.3527132202,48.3426,44.6510820015
 03/13  11:00:00,712.062336635,76.8932127421,253.082445445,0.0,220.879908,151.653867033,93.1782578001,0.018978954739,48.3426,44.8166788454
 03/13  12:00:00,852.530711646,78.207506423,392.975773233,0.0,220.879908,151.653867033,93.2823487914,0.0,48.3426,44.9397487914
 03/13  13:00:00,878.00189247,79.8167242649,421.982734681,0.0,220.879908,145.652643033,78.2067948582,0.0306497762028,24.1713,54.004845082
 03/13  14:00:00,875.500887563,80.8507955939,418.542751948,0.0,220.879908,145.652643033,59.8896759028,0.0240877729808,24.1713,35.6942881298
 03/13  15:00:00,869.782066358,81.0327769667,421.110564165,0.0,220.879908,137.835547516,49.5332268685,0.0139995155333,4.83426,44.684967353
 03/13  16:00:00,867.825520544,77.8345280994,427.752006862,0.0,220.879908,133.019064,40.3441050186,0.0317422278244,4.83426,35.4781027908
 03/13  17:00:00,651.943106308,76.139441022,294.09443622,0.0,220.879908,53.238744,40.7322596951,0.420254594467,4.83426,35.4777451006
 03/13  18:00:00,554.491792661,75.7665531644,194.869365135,0.0,220.879908,53.238744,52.7898698556,12.3468068081,4.83426,35.6088030475
 03/13  19:00:00,490.698147166,75.7303620347,116.632175773,0.0,220.879908,53.238744,64.1553003958,50.6347893304,4.83426,8.68625106543
 03/13  20:00:00,424.240591355,75.7303620347,51.0423388459,0.0,220.879908,53.238744,105.769220906,92.2592034478,4.83426,8.67575745848
 03/13  21:00:00,118.047322654,0.0,0.0,0.0,43.513341876,52.539744,13.5106058118,0.0,4.83426,8.67634581176
 03/13  22:00:00,117.785546583,0.0,0.0,0.0,43.513341876,52.539744,13.4758779232,0.0,4.83426,8.64161792317
 03/13  23:00:00,118.734218823,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/13  24:00:00,117.78523694,0.0,0.0,0.0,43.513341876,52.539744,13.452413036,0.0,4.83426,8.61815303597
 03/14  01:00:00,117.742347676,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/14  02:00:00,117.709040468,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/14  03:00:00,117.683408614,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/14  04:00:00,119.775874268,0.0,0.0,0.0,43.513341876,52.539744,13.4523679512,0.0,4.83426,8.61810795122
 03/14  05:00:00,119.427834544,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/14  06:00:00,196.735346716,75.7303620347,0.0,0.0,43.513341876,53.238744,1686.99243738,1682.13817738,4.83426,0.02
 03/14  07:00:00,358.667156997,75.7303620347,0.0,0.0,220.879908,53.238744,1273.17601495,1242.03159778,4.83426,26.3101571748
 03/14  08:00:00,447.668339954,75.7303620347,0.0,0.0,220.879908,145.652643033,773.844722479,711.09757205,36.25695,26.4902004287
 03/14  09:00:00,446.862868151,75.7305231137,0.0,0.0,220.879908,145.652643033,428.254631315,347.410801321,36.25695,44.5868799946
 03/14  10:00:00,467.220940045,75.8019216988,14.0988270321,0.0,220.879908,151.653867033,303.435182575,219.370640662,48.3426,35.7219419129
 03/14  11:00:00,559.986606591,76.1913263397,104.222582049,0.0,220.879908,151.653867033,175.910261705,82.7597222759,48.3426,44.8079394295
 03/14  12:00:00,672.330074196,77.1174883975,215.481820126,0.0,220.879908,151.653867033,103.50478038,5.01321647234,48.3426,50.1489639074
 03/14  13:00:00,712.985766098,77.8371319049,261.161117646,0.0,220.879908,145.652643033,73.0334272133,0.0707280287246,24.1713,48.7913991846
 03/14  14:00:00,771.54605602,78.9404545941,318.313236909,0.0,220.879908,145.652643033,68.776583074,0.0,24.1713,44.605283074
 03/14  15:00:00,818.347012472,79.9082307259,371.744794156,0.0,220.879908,137.835547516,40.5914395623,0.00413367164068,4.83426,35.7530458907
 03/14  16:00:00,787.531462233,77.6715374996,348.260062389,0.0,220.879908,133.019064,40.3371921392,0.0230478856487,4.83426,35.4798842535
 03/14  17:00:00,623.590619293,76.1424985182,266.006894538,0.0,220.879908,53.238744,41.6129894362,1.30128286059,4.83426,35.4774465756
 03/14  18:00:00,526.271805506,75.7719461493,166.980014531,0.0,220.879908,53.238744,65.3190429495,24.8826498036,4.83426,35.602133146
 03/14  19:00:00,444.026466473,75.7305622569,71.0222066676,0.0,220.879908,53.238744,85.0854310865,71.5650243231,4.83426,8.6861467634
 03/14  20:00:00,381.242254656,75.7303620347,9.10655814085,0.0,220.879908,53.238744,145.555764211,123.39010506,4.83426,17.331399151
 03/14  21:00:00,117.651684635,0.0,0.0,0.0,43.513341876,52.539744,13.5102148198,0.0,4.83426,8.67595481982
 03/14  22:00:00,117.696912377,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/14  23:00:00,118.699614694,0.0,0.0,0.0,43.513341876,52.539744,13.4659480219,0.0,4.83426,8.63168802189
 03/14  24:00:00,117.732293094,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/15  01:00:00,117.710735594,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/15  02:00:00,117.689094251,0.0,0.0,0.0,43.513341876,52.539744,13.4523544098,0.0,4.83426,8.61809440978
 03/15  03:00:00,117.654127675,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/15  04:00:00,118.054043875,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/15  05:00:00,118.030250112,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/15  06:00:00,196.062877994,75.7303620347,0.0,0.0,43.513341876,53.238744,1430.77699183,1417.32625663,4.83426,8.61647519914
 03/15  07:00:00,358.660587127,75.7303620347,0.0,0.0,220.879908,53.238744,1271.57611427,1249.19571146,4.83426,17.5461428048
 03/15  08:00:00,447.552510692,75.7303620347,0.0,0.0,220.879908,145.652643033,763.559944754,700.815021178,36.25695,26.4879735758
 03/15  09:00:00,453.570355358,75.7303620347,6.64560116753,0.0,220.879908,145.652643033,367.110664574,286.258909718,36.25695,44.5948048561
 03/15  10:00:00,557.144549823,75.797749394,102.718330354,0.0,220.879908,151.653867033,203.670130207,110.680307359,48.3426,44.6472228481
 03/15  11:00:00,628.065789885,76.2293953092,171.548295822,0.0,220.879908,151.653867033,121.87095078,28.7202979888,48.3426,44.8080527911
 03/15  12:00:00,643.062773063,76.9988077504,186.656479213,0.0,220.879908,151.653867033,111.390573148,18.1058759259,48.3426,44.9420972216
 03/15  13:00:00,685.259453092,77.8217332417,233.677586428,0.0,220.879908,145.652643033,72.1699016489,2.98981414948,24.1713,45.0087874994
 03/15  14:00:00,730.248682386,78.6854262301,277.579981023,0.0,220.879908,145.652643033,68.7825305127,0.0,24.1713,44.6112305127
 03/15  15:00:00,693.229864877,78.8979166259,248.540429295,0.0,220.879908,137.835547516,57.1320829419,7.61473113091,4.83426,44.683091811
 03/15  16:00:00,606.551613183,76.6528845056,169.762613999,0.0,220.879908,133.019064,49.2265585285,15.4554741201,4.83426,28.9368244084
 03/15  17:00:00,458.042805481,75.79751762,102.486114966,0.0,220.879908,53.238744,86.1809913541,48.198382074,4.83426,33.1483492801
 03/15  18:00:00,384.905790842,75.7303620347,27.3816755939,0.0,220.879908,53.238744,147.1239154,97.7861168344,4.83426,44.5035385656
 03/15  19:00:00,372.480550817,75.7303620347,0.0,0.0,220.879908,53.238744,159.43569308,145.915491153,4.83426,8.68594192757
 03/15  20:00:00,372.457166934,75.7303620347,0.0,0.0,220.879908,53.238744,214.697119751,201.18756065,4.83426,8.67529910049
 03/15  21:00:00,117.954822021,0.0,0.0,0.0,43.513341876,52.539744,13.5101331355,0.0,4.83426,8.67587313549
 03/15  22:00:00,117.712195522,0.0,0.0,0.0,43.513341876,52.539744,13.4762942441,0.0,4.83426,8.64203424406
 03/15  23:00:00,118.699900204,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/15  24:00:00,117.735257932,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/16  01:00:00,117.708346725,0.0,0.0,0.0,43.513341876,52.539744,13.4506945838,0.0,4.83426,8.61643458384
 03/16  02:00:00,117.681164752,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/16  03:00:00,117.659492637,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/16  04:00:00,118.056791987,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/16  05:00:00,118.010719397,0.0,0.0,0.0,43.513341876,52.539744,13.4525659365,0.0,4.83426,8.61830593654
 03/16  06:00:00,196.106200742,75.7303620347,0.0,0.0,43.513341876,53.238744,1541.22352429,1536.36926429,4.83426,0.02
 03/16  07:00:00,358.696299088,75.7303620347,0.0,0.0,220.879908,53.238744,1328.12148038,1305.74234128,4.83426,17.5448790931
 03/16  08:00:00,447.946291323,75.7303620347,0.0,0.0,220.879908,145.652643033,899.024941515,827.459376236,36.25695,35.3086152783
 03/16  09:00:00,446.922546128,75.7303620347,0.0,0.0,220.879908,145.652643033,461.428162989,389.499542597,36.25695,35.6716703926
 03/16  10:00:00,467.325735469,75.7303620347,14.2637678741,0.0,220.879908,151.653867033,321.589332948,228.603021376,48.3426,44.6437115722
 03/16  11:00:00,508.295619752,75.8073960393,53.6056811509,0.0,220.879908,151.653867033,235.07554446,141.926617499,48.3426,44.8063269616
 03/16  12:00:00,553.221135297,76.1629663972,98.4837819722,0.0,220.879908,151.653867033,182.33414285,89.0566397193,48.3426,44.9349031304
 03/16  13:00:00,606.922964825,76.7571010619,156.993588887,0.0,220.879908,145.652643033,122.724883543,44.5485970659,24.1713,54.0049864774
 03/16  14:00:00,610.013772284,77.1235979176,159.828477196,0.0,220.879908,145.652643033,107.977031021,48.1162761061,24.1713,35.689454915
 03/16  15:00:00,581.977586669,77.2248689155,139.788769594,0.0,220.879908,137.835547516,101.022437905,51.5025324176,4.83426,44.6856454879
 03/16  16:00:00,566.615094471,75.9190023266,130.809541275,0.0,220.879908,133.019064,59.944130018,19.6358833676,4.83426,35.4739866504
 03/16  17:00:00,452.595989015,75.7345551977,97.1103954531,0.0,220.879908,53.238744,94.3732683505,54.0636656791,4.83426,35.4753426715
 03/16  18:00:00,384.191612527,75.7303620347,26.674042527,0.0,220.879908,53.238744,146.867586269,106.428312861,4.83426,35.6050134088
