https://openei.org/datasets/files/961/pub/COMMERCIAL_LOAD_DATA_E_PLUS_OUTPUT/USA_CA_San.Francisco.Intl.AP.724940_TMY3/RefBldgWarehouseNew2004_7.1_5.0_3C_USA_CA_SAN_FRANCISCO.csv
Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 01/07  03:00:00,16.4969857021,1.08116142763,0.0,0.0,5.48122459637,1.0115996781,35.5284104611,35.5284104611
 01/07  04:00:00,16.9013275954,1.48550332093,0.0,0.0,5.48122459637,1.0115996781,49.1062756391,49.1062756391
 01/07  05:00:00,16.6288597565,1.21303548207,0.0,0.0,5.48122459637,1.0115996781,39.8253975049,39.8253975049
 01/07  06:00:00,17.0759600563,1.66013578187,0.0,0.0,5.48122459637,1.0115996781,54.8649659146,54.8649659146
 01/07  07:00:00,16.7310386768,1.31521440234,0.0,0.0,5.48122459637,1.0115996781,43.119363609,43.119363609
 01/07  08:00:00,9.97611370053,3.48328942606,0.0,0.0,5.48122459637,1.0115996781,79.5654799404,79.5654799404
 01/07  09:00:00,10.9877133786,3.48328942606,0.0,0.0,5.48122459637,2.0231993562,56.0568390647,56.0568390647
 01/07  10:00:00,20.6846271697,3.48328942606,0.0,0.0,13.1549390313,4.04639871239,33.1529912522,33.1529912522
 01/07  11:00:00,20.6846271697,3.48328942606,0.0,0.0,13.1549390313,4.04639871239,15.1054056969,15.1054056969
 01/07  12:00:00,20.6846271697,3.48328942606,0.0,0.0,13.1549390313,4.04639871239,7.76295537317,7.76295537317
 01/07  13:00:00,9.97611370053,3.48328942606,0.0,0.0,5.48122459637,1.0115996781,6.73326007214,6.73326007214
 01/07  14:00:00,9.97611370053,3.48328942606,0.0,0.0,5.48122459637,1.0115996781,5.87540961283,5.87540961283
 01/07  15:00:00,9.97611370053,3.48328942606,0.0,0.0,5.48122459637,1.0115996781,6.02412535271,6.02412535271
 01/07  16:00:00,9.97611370053,3.48328942606,0.0,0.0,5.48122459637,1.0115996781,7.24818122526,7.24818122526
